username,name,category,buy_price,random_multipliers,sell_price,pic
Vaterid77,"COZAYH 2-Piece Modern Farmhouse Living Room Coffee Table Set, Nesting Table Round Natural Finish with Handcrafted Wood Ring Motif ",furniture,229.9,0.1283,29.49617,https://m.media-amazon.com/images/I/51D9dx8-AeL._AC_UL320_.jpg
Sincen,"Martin Furniture IMSA684R-KIT Executve L-Desk & Return with Solid Wood Plank Tops, Fully Assembled, Brown ",furniture,1591.1,0.8548,1360.07228,https://m.media-amazon.com/images/I/81YVmgLQlKL._AC_UL320_.jpg
Neques1986,Bush Furniture Somerset 72W Office Desk with Drawers and Hutch in Ash Gray ,furniture,69.99,0.669,46.82331,https://m.media-amazon.com/images/I/81RpwAZ0oML._AC_UL320_.jpg
Waystand,"Alaterre Furniture Ryegate Natural Solid Wood with Metal Media Console Table, Live Edge ",furniture,180.4,0.4402,79.41208,https://m.media-amazon.com/images/I/81JdG+gLhIL._AC_UL320_.jpg
Sormthe,"Acme Furniture Gasha Dining Table, White Marble/Walnut ",furniture,10,0.1081,1.081,https://m.media-amazon.com/images/I/71+Wvd-6NdL._AC_UL320_.jpg
Coond1966,"Best Choice Products 45.5in 3-Piece Bench Style Dining Table Furniture Set, 4-Person Space-Saving Dinette for Kitchen, Dining Room w/ 2 Benches, Table - Brown/Black ",furniture,562.2,0.2997,168.49134,https://m.media-amazon.com/images/I/81zXM2Eot7S._AC_UL320_.jpg
Herseept,Powell Pewter Metal and Rustic Wood Coffee Furniture Franklin Cocktail Table ,furniture,884.5,0.1301,115.07345,https://m.media-amazon.com/images/I/71QbU0v0HbL._AC_UL320_.jpg
Finece,"Signature Design by Ashley Starmore Urban Industrial 63"" Home Office Desk with Open Storage Cubby, Brown ",furniture,73,0.7932,57.9036,https://m.media-amazon.com/images/I/9196xWy0yPL._AC_UL320_.jpg
Waystand,East West Furniture Butterfly Leaf Oval Dining Table - Cherry Table Top and Black Finish Pedestal Legs Solid wood Frame Wood Kitchen Table ,furniture,55,0.8507,46.7885,https://m.media-amazon.com/images/I/61fqUmdUW1L._AC_UL320_.jpg
Sers1952,Furniture of America Alvados Rectangular Glass Top Dining Table ,furniture,99.99,0.7417,74.162583,https://m.media-amazon.com/images/I/71RVdlT6InL._AC_UL320_.jpg
Turydestand,"Polar Aurora 6pcs Patio Furniture Set PE Brown Rattan Wicker Sectional Outdoor Sofa Set Outside Couch w/Washable Seat Cushions & Modern Glass Wedge Table for Patio, Backyard, Pool-Beige ",furniture,30,0.666,19.98,https://m.media-amazon.com/images/I/717jfOYERdL._AC_UL320_.jpg
Replignigh1967,ACME Nolan Dining Table w/Pedestal - - White Marble & Salvage Dark Oak ,furniture,79.99,0.8183,65.455817,https://m.media-amazon.com/images/I/31HZ-hJR1UL._AC_UL320_.jpg
Whiseas,"Meridian Furniture Modern | Contemporary Mirrored Console Table, 48"" W x 15.5"" D x 31"" H, ",furniture,79.99,0.9485,75.870515,https://m.media-amazon.com/images/I/71jCXcyFueL._AC_UL320_.jpg
Witionothe,"Signature Design by Ashley Bolanburg Farmhouse Rectangular Two Tone Sofa Table, Antique White, Whitewash ",furniture,25,0.0985,2.4625,https://m.media-amazon.com/images/I/919Xd7O9iVL._AC_UL320_.jpg
Cattell,"Signature Design by Ashley Carynhurst Farmhouse 60"" Home Office Desk with Drawers, Distressed White ",furniture,99,0.7922,78.4278,https://m.media-amazon.com/images/I/9128rYiTP3L._AC_UL320_.jpg
Baccerst1960,Restore by Pipe D_COR Wood Dining Table 60 in. x 36 in. x 29.5 in. Reclaimed Ponderosa Pine Wood in Sunset Cedar Stain with Industrial Pipe Legs ,furniture,473.6,0.8052,381.34272,https://m.media-amazon.com/images/I/41dtajVBW7S._AC_UL320_.jpg
Youb1978,"MQUPIN 4 Packs Furniture Bed Risers with Stackable 2/3/4.5 Inches Supports Up to 1300lbs Each Leg,Couch Risers,Non-Slip Bottom Pad,for Heightening Beds, Desks, Sofa,Tables and Chairs (Rectangle) ",furniture,79.99,0.7372,58.968628,https://m.media-amazon.com/images/I/51bAJgWJbDL._AC_UL320_.jpg
Sandemnotim,INSPIRER STUDIOÂ® Roman Extendible Dining Table Pedestal Table MDF High-Gloss White (Table ONLY) ,furniture,80,0.4132,33.056,https://m.media-amazon.com/images/I/71MDfkIXUbS._AC_UL320_.jpg
Frittlefore,"Kate and Laurel Lillian Half Moon Wood Console Table with Curved Legs and Shelf, White ",furniture,159.99,0.6151,98.409849,https://m.media-amazon.com/images/I/71ohRuZwsJL._AC_UL320_.jpg
Groply,"MQUPIN 4 Packs Furniture Bed Risers with Stackable 2/3/4.5 Inches Supports Up to 1300lbs Each Leg,Couch Risers,Non-Slip Bottom Pad,for Heightening Beds, Desks, Sofa,Tables and Chairs (Rectangle) ",furniture,25,0.1039,2.5975,https://m.media-amazon.com/images/I/61VZouw7dZL._AC_UL320_.jpg
Vaterid77,"BDI Furniture Dino Large Coffee Table, Gloss White ",furniture,89.99,0.1771,15.937229,https://m.media-amazon.com/images/I/61mmkhkI-LL._AC_UL320_.jpg
Fambeephyal,"Acme Furniture Gasha Dining Table, White Marble/Walnut ",furniture,320.9,0.4714,151.27226,https://m.media-amazon.com/images/I/71Mr6lA0BnL._AC_UL320_.jpg
Cuble1948,"Best Choice Products 45.5in 3-Piece Bench Style Dining Table Furniture Set, 4-Person Space-Saving Dinette for Kitchen, Dining Room w/ 2 Benches, Table - Brown/Black ",furniture,39,0.4013,15.6507,https://m.media-amazon.com/images/I/81jraZC-7aL._AC_UL320_.jpg
Hics1952,East West Furniture 7-Pc Small Dining Table Set - Black PU Leather Upholstered Dining Chairs - Black Finish 4 legs Solid Wood Rectangular Wood Dining Table and Structure ,furniture,25,0.8257,20.6425,https://m.media-amazon.com/images/I/41IiEMqpOhL._AC_UL320_.jpg
Hiche1963,"SIMPLIHOME Lowry SOLID WOOD and Metal Modern Industrial 54 inch Wide Home Office Desk, Writing Table, Workstation, Study Table Furniture in Distressed Golden Wheat with 2 Drawerss ",furniture,69.99,0.924,64.67076,https://m.media-amazon.com/images/I/71VRiYnz-0L._AC_UL320_.jpg
Anot1981,"Roundhill Furniture 7 Piece Lotusville Wood Dining Table With Chairs Set, Vintage Brown ",furniture,99,0.5874,58.1526,https://m.media-amazon.com/images/I/71b6AbhQj4L._AC_UL320_.jpg
Sply1937,Powell Pewter Metal and Rustic Wood Coffee Furniture Franklin Cocktail Table ,furniture,199,0.7999,159.1801,https://m.media-amazon.com/images/I/61LJn6YKI9L._AC_UL320_.jpg
Garlercurch,"Signature Design by Ashley Starmore Urban Industrial 63"" Home Office Desk with Open Storage Cubby, Brown ",furniture,641.4,0.7445,477.5223,https://m.media-amazon.com/images/I/81pCRNjyE9L._AC_UL320_.jpg
Cattell,East West Furniture Butterfly Leaf Oval Dining Table - Cherry Table Top and Black Finish Pedestal Legs Solid wood Frame Wood Kitchen Table ,furniture,39.99,0.7321,29.276679,https://m.media-amazon.com/images/I/71nWo+9zOIL._AC_UL320_.jpg
Witionothe,"Design Toscano Royal Egyptian Cheetahs Console Table, 55 Inch, Polyresin and Glass, Gold and Woodtone ",furniture,69.99,0.3873,27.107127,https://m.media-amazon.com/images/I/71sQ5LKVSUL._AC_UL320_.jpg
Beyea1999,Furniture of America Alvados Rectangular Glass Top Dining Table ,furniture,282.7,0.6704,189.52208,https://m.media-amazon.com/images/I/61gis3VC0aL._AC_UL320_.jpg
Fortand,"Polar Aurora 6pcs Patio Furniture Set PE Brown Rattan Wicker Sectional Outdoor Sofa Set Outside Couch w/Washable Seat Cushions & Modern Glass Wedge Table for Patio, Backyard, Pool-Beige ",furniture,15,0.2928,4.392,https://m.media-amazon.com/images/I/71UECDSTDYL._AC_UL320_.jpg
Posinever,ACME Nolan Dining Table w/Pedestal - - White Marble & Salvage Dark Oak ,furniture,59.99,0.5192,31.146808,https://m.media-amazon.com/images/I/71oKv-FqnDL._AC_UL320_.jpg
Threar,OFUCHEN Kids Functional Desk Height Adjustable Children School Study Desk with Tilt Desktop ,furniture,20,0.7403,14.806,https://m.media-amazon.com/images/I/71Fcgjxr2NL._AC_UL320_.jpg
Nescrall,JETIME Outdoor Rattan Furniture 7pcs Patio Conversation Set Gray Wicker Garden Sofa Set Spring Party Sectional Couch with Navy Cushion ,furniture,29.88,0.8914,26.635032,https://m.media-amazon.com/images/I/818Ws5kMxsL._AC_UL320_.jpg
Meren1977,9 Person Conference Tables Meeting Tables Seminar Tables Compact Space Maximum Collaboration Model 4471 4 pc Group Color Java Commercial Grade Ready to Unfold and Use (Chairs NOT Included). ,furniture,25,0.4829,12.0725,https://m.media-amazon.com/images/I/51Kbv6DK0gL._AC_UL320_.jpg
Vaterid77,"Meridian Furniture Modern | Contemporary Mirrored Console Table, 48"" W x 15.5"" D x 31"" H, ",furniture,89.99,0.5488,49.386512,https://m.media-amazon.com/images/I/419H+jIs7eL._AC_UL320_.jpg
Prepition,"Signature Design by Ashley Bolanburg Farmhouse Rectangular Two Tone Sofa Table, Antique White, Whitewash ",furniture,89.99,0.95,85.4905,https://m.media-amazon.com/images/I/71PYezp29bL._AC_UL320_.jpg
Sherp1995,"Signature Design by Ashley Carynhurst Farmhouse 60"" Home Office Desk with Drawers, Distressed White ",furniture,50,0.2486,12.43,https://m.media-amazon.com/images/I/61I6h0aPdkL._AC_UL320_.jpg
Heve1960,"INK+IVY Lancaster Dining Solid, Metal Hardware Accent Amber Wood, Industrial Rustic Style Dinner Tables, 84"" Wide, ",furniture,338.8,0.4089,138.53532,https://m.media-amazon.com/images/I/71cQANdGvqL._AC_UL320_.jpg
Poned1946,"Flash Furniture Farm Tables, 59.75""W x 59.75""D x 30""H, Antique Rustic ",furniture,140,0.364,50.96,https://m.media-amazon.com/images/I/61zjdsK91zL._AC_UL320_.jpg
Froma1961,"Signature Design by Ashley Sommerford Farmhouse Reclaimed Pine Wood Dining Table, Seats up to 6, Brown ",furniture,70,0.4724,33.068,https://m.media-amazon.com/images/I/71PbqXfmdSL._AC_UL320_.jpg
Deping,"Yaheetech Lift Top Coffee Table with Hidden Compartment and Storage Shelf, Rising Tabletop Dining Table for Living Room Reception Room, 38.6in L, Rustic Brown ",furniture,25,0.7887,19.7175,https://m.media-amazon.com/images/I/91BoHvzLZiL._AC_UL320_.jpg
Ourty1956,"Signature Design by Ashley Haddigan Traditional Rectangular Dining Extension Table, Seats up to 8, Dark Brown ",furniture,23.99,0.8999,21.588601,https://m.media-amazon.com/images/I/91FqOV510hL._AC_UL320_.jpg
Hisaid1977,"Coaster Home Furnishings Avonlea Square Lower Shelf Clear Mirror Coffee Table, Silver ",furniture,69,0.1455,10.0395,https://m.media-amazon.com/images/I/61CtFnLmyXL._AC_UL320_.jpg
Hics1952,Signature Design by Ashley Fregine Lift Top Cocktail Table Whitewash ,furniture,99.99,0.1657,16.568343,https://m.media-amazon.com/images/I/81VjohbfDdL._AC_UL320_.jpg
Bargeres,"L Shaped Corner Platform Beds Frame with Trundle and Drawers with Built-in Storage Square Table, 3 Twin Wooden Beds in One for Kids Teens Adults Bedroom Furniture, Gray ",furniture,49.99,0.2142,10.707858,https://m.media-amazon.com/images/I/31KbQFN8SjL._AC_UL320_.jpg
Abled1993,"Signature Design by Ashley Bolanburg Farmhouse Chair Side End Table with Outlets and USB Ports, Antique White & Brown ",furniture,338.2,0.4371,147.82722,https://m.media-amazon.com/images/I/61YWTFbXKEL._AC_UL320_.jpg
Pursho2003,Beauty Salon Reception Desk All Purpose Reception Desk Reception Counter with Illumination Lights - Orsacchiotto -White ,furniture,836,0.9123,762.6828,https://m.media-amazon.com/images/I/91kU3C1WaDL._AC_UL320_.jpg
Pursho2003,BEST BOARD 24x48 Inches Writing Computer Desk Modern Simple Study Desk Industrial Style Laptop Table for Home Office Brown Notebook Desk _ ,furniture,88,0.9084,79.9392,https://m.media-amazon.com/images/I/81oVgXko4bL._AC_UL320_.jpg
Sherp1995,"Patiorama 5 Piece Patio Furniture Set with Gas Fire Pit Table, Brown Wicker Outdoor Sectional Sofa Set with 28-inch 40,000 BTU Square Propane Firepit CSA Certification, Lava Rocks (Beige Cushion) ",furniture,20,0.4592,9.184,https://m.media-amazon.com/images/I/91DwTT1wFcL._AC_UL320_.jpg
Diguest,Dining Set Assembly ,furniture,29.88,0.2133,6.373404,https://m.media-amazon.com/images/I/71oegeRVy-L._AC_UL320_.jpg
Balle1974,"IKEA Gateleg Table, White 1626.2928.1014 ",furniture,59.99,0.6881,41.279119,https://m.media-amazon.com/images/I/51zmDygzWRS._AC_UL320_.jpg
Weenbut,"Liberty Furniture Industries Dockside II Cocktail Table, W48 x D28 x H19, White ",furniture,39.99,0.253,10.11747,https://m.media-amazon.com/images/I/81CUGLJPKIL._AC_UL320_.jpg
Whypeor37,"Bush Business Furniture Office by Kathy Ireland Echo L Shaped Desk, Pure White ",furniture,89.99,0.9545,85.895455,https://m.media-amazon.com/images/I/71JYx6jrfeS._AC_UL320_.jpg
Olesest,"Meridian Furniture Jocelyn Collection Modern Contemporary Mirrored Coffee Table Featuring a Bold Geometric Design, 48"" W x 24"" D x 18"" H ",furniture,492.9,0.0744,36.67176,https://m.media-amazon.com/images/I/91Sak78l+gL._AC_UL320_.jpg
Nersese,"Zuri Furniture Modern Mcintosh Square Coffee Table in Glossy White Lacquer, Black Lacquer Accents, ",furniture,559.9,0.7072,395.96128,https://m.media-amazon.com/images/I/61ZyDLXrh0L._AC_UL320_.jpg
Therect,"Acme Furniture Ornat Dining Table, Clear Glass, Mirrored & Faux Diamonds ",furniture,362.8,0.1255,45.5314,https://m.media-amazon.com/images/I/81xIsd8IfxL._AC_UL320_.jpg
Upostionots,Best Quality Furniture Coffee Table Set ,furniture,59.99,0.7598,45.580402,https://m.media-amazon.com/images/I/91sLg5BgiGL._AC_UL320_.jpg
Gribetwouter,"Sauder Craft Pro Series Work Table, White finish ",furniture,69.99,0.8359,58.504641,https://m.media-amazon.com/images/I/71+cMnP2RvL._AC_UL320_.jpg
Oron1999,Homary Round Coffee Table Storage Lift-Top Wood Coffee Table Lifts up with Rotatable Drawers White Black ,furniture,348.5,0.2313,80.60805,https://m.media-amazon.com/images/I/71XsaehHFwL._AC_UL320_.jpg
Twold1962,"ACME Furniture Dining Table, Chrome and Clear Glass ",furniture,88,0.7857,69.1416,https://m.media-amazon.com/images/I/91hVrlH93mL._AC_UL320_.jpg
Diguest,"LIDYUK End Table with Charging Station, Flip Top Side Table with USB Ports and Outlets, Nightstand for Small Spaces, Bedside Tables with Storage Shelf for Living Room, Bedroom, Rustic Brown ",furniture,15,0.4673,7.0095,https://m.media-amazon.com/images/I/61IKsa61ylL._AC_UL320_.jpg
Thaverse,"SEI FURNITURE Risa Cocktail Table, black. ",furniture,59.99,0.8178,49.059822,https://m.media-amazon.com/images/I/81mEJPRxunL._AC_UL320_.jpg
Nexplas,Riverbay Furniture Pine Wood Indoor 3 Piece Kitchen Corner Table Booth Bench Breakfast Dining Nook Set in Natural ,furniture,99.99,0.5961,59.604039,https://m.media-amazon.com/images/I/61uVwBw32fL._AC_UL320_.jpg
Drigatured,"Signature Design by Ashley Realyn French Country Two Tone Round End Table, Chipped White ",furniture,338.2,0.7174,242.62468,https://m.media-amazon.com/images/I/71QbU0v0HbL._AC_UL320_.jpg
Beyea1999,"IDEALHOUSE 43 Inch Narrow Console Table, 2-Tier Wood Accent Sofa Table Furniture for Entryway, Living Room, Hallway, Easy Assembly (Grey, 43"" X 11.8"" X 30"") ",furniture,69.99,0.9484,66.378516,https://m.media-amazon.com/images/I/61XtqBzwZkL._AC_UL320_.jpg
Meren1977,"Coca-Cola ""Delicious and Refreshing"" Ultimate Gameroom Combo - 2 Bar Stools & Pub Table ",furniture,99,0.4322,42.7878,https://m.media-amazon.com/images/I/61mmkhkI-LL._AC_UL320_.jpg
Infle1979,"New Classic Furniture Amy 5-Piece Dining Table Set, Gray ",furniture,836,0.2116,176.8976,https://m.media-amazon.com/images/I/81jraZC-7aL._AC_UL320_.jpg
Frittlefore,"Leick Furniture Mission 2-Drawer Coffee Table, Medium Oak ",furniture,59.99,0.2036,12.213964,https://m.media-amazon.com/images/I/51Kbv6DK0gL._AC_UL320_.jpg
Wasuffeen41,"Seventable Lift Top Coffee Table, 47.2"" Coffee Table with 2 Storage Drawers and Hidden Compartment, X Wood Farmhouse Support, Retro Center Table with Wooden Lift Tabletop, for Living Room,Gray ",furniture,89.99,0.8843,79.578157,https://m.media-amazon.com/images/I/419H+jIs7eL._AC_UL320_.jpg
Hopentionet55,Steve Silver Lola Bronze Metal and Tempered Glass 3-Piece Occasional Set ,furniture,25,0.0912,2.28,https://m.media-amazon.com/images/I/81nHKPPCQrL._AC_UL320_.jpg
Whisconce,"Roundhill Furniture Windvale Cross-Buck Wood 5-Piece Counter Height Dining Set, Cottage Oak ",furniture,39.99,0.1469,5.874531,https://m.media-amazon.com/images/I/61vn53N2o1L._AC_UL320_.jpg
Aboomed,"Roundhill Furniture Aneta Urban Style Dark Washed Wood Dining Set: Table, 4 Chairs and Bench, Tan ",furniture,35,0.8325,29.1375,https://m.media-amazon.com/images/I/51cLEgUQ82L._AC_UL320_.jpg
Thatereping,"ACME Furniture Kacela Dining Table, Champagne ",furniture,150,0.8206,123.09,https://m.media-amazon.com/images/I/71qyUOuQtLL._AC_UL320_.jpg
Propeas,"LEEMTORIG Farmhouse Coffee Tables for Living Room, Rustic Solid Wood Coffee Table with Storage Shelf, Glass Top Cocktail Table Center Table, 45.5""x26""x19"", Easy to Assemble, Antique Grey KFZ-1318-AN ",furniture,89.99,0.3705,33.341295,https://m.media-amazon.com/images/I/61peK9e82sL._AC_UL320_.jpg
Cattell,"FLEXISPOT Gaming Desk Adjustable Gaming Computer Desk Gaming Table with Cup Holder, Headphone Hook and Cord Management Black 63_ ",furniture,492.9,0.9094,448.24326,https://m.media-amazon.com/images/I/51ksBL1B4KL._AC_UL320_.jpg
Meren1977,BEST BOARD 24x48 Inches Writing Computer Desk Modern Simple Study Desk Industrial Style Laptop Table for Home Office Brown Notebook Desk _ ,furniture,362.8,0.7279,264.08212,https://m.media-amazon.com/images/I/61YAx-U1DGL._AC_UL320_.jpg
Drinnera1977,"LEEMTORIG Farmhouse Coffee Tables for Living Room, Rustic Solid Wood Coffee Table with Storage Shelf, Glass Top Cocktail Table Center Table, 45.5""x26""x19"", Easy to Assemble, Antique Grey KFZ-1318-AN ",furniture,59.99,0.9953,59.708047,https://m.media-amazon.com/images/I/51r1YJ5m4QS._AC_UL320_.jpg
Tinur1939,9 Person Conference Tables Meeting Tables Seminar Tables Compact Space Maximum Collaboration Model 4471 4 pc Group Color Java Commercial Grade Ready to Unfold and Use (Chairs NOT Included). ,furniture,15,0.797,11.955,https://m.media-amazon.com/images/I/71AtU0scQjL._AC_UL320_.jpg
Sincen,Restore by Pipe D_COR Wood Dining Table Top 60 in. x 36 in. x 1.25 in. Reclaimed Ponderosa Pine Wood in Riverstone Grey ,furniture,39.99,0.1819,7.274181,https://m.media-amazon.com/images/I/81GG4b9C14L._AC_UL320_.jpg
Becouly,Best Master Furniture 5 Pcs Square Glass Dinette Set White ,furniture,23.99,0.5498,13.189702,https://m.media-amazon.com/images/I/61ZP94In61L._AC_UL320_.jpg
Thavends50,"Lutron Caseta Wireless Pedestal for Pico Remote, L-PED1-WH, White ",furniture,88,0.2487,21.8856,https://m.media-amazon.com/images/I/71urLH+k3XL._AC_UL320_.jpg
Cuble1948,Crushed Diamond Console Table Crushed Crystals Mirrored end Table Glittery Ceramic Light Weight ,furniture,14,0.888,12.432,https://m.media-amazon.com/images/I/71Mr6lA0BnL._AC_UL320_.jpg
Abightly,ACME Dresden Cherry Oak Dining Table with Double Pedestals ,furniture,129.99,0.0284,3.691716,https://m.media-amazon.com/images/I/81mEJPRxunL._AC_UL320_.jpg
Beepon,"Kings Brand Furniture Milan 7 Piece White Modern Rectangle Dinette Dining Room Table & 6 Grey Vinyl Chairs, 70.9"" W x 39.4"" D x 30.5"" H ",furniture,26,0.6138,15.9588,https://m.media-amazon.com/images/I/71PYezp29bL._AC_UL320_.jpg
Wisess,"Meridian Furniture Aria Collection Modern | Contemporary Mirrored Console Table, 48"" W x 15.5"" D x 30"" H ",furniture,69.99,0.98,68.5902,https://m.media-amazon.com/images/I/61BC0yHhAbL._AC_UL320_.jpg
Pursho2003,"Acme Furniture Finley Dining Table, Clear Glass & Mirrored Silver Finish ",furniture,590.1,0.1112,65.61912,https://m.media-amazon.com/images/I/51+h4RJF-tL._AC_UL320_.jpg
Thavends50,Coaster Home Furnishings Rectangular Triangle Detailing Silver and Clear Mirror Sofa Table ,furniture,25,0.2141,5.3525,https://m.media-amazon.com/images/I/51oTuBq8QgL._AC_UL320_.jpg
Appremuch,Design Toscano Villa Lucchesi Serpentine Console Table ,furniture,89.99,0.4049,36.436951,https://m.media-amazon.com/images/I/81Yg56foevL._AC_UL320_.jpg
Befull1953,"ORGANIZEDLIFE Solid Wood Dining Table Shelves,Mahogany and Metal Display Bookshelf Stand,Multiple Uses Modern Home Office Desk ",furniture,89.99,0.9539,85.841461,https://m.media-amazon.com/images/I/A1hTfLmVmvL._AC_UL320_.jpg
